Date, Open, High, Low, Close
12/30/19, 57549.23, 57717.85, 57281.42, 57703.56
12/27/19, 57459.27, 57923.15, 57281.72, 57430.70
12/26/19, 57244.87, 57244.87, 57244.87, 57244.87
12/25/19, 57244.87, 57244.87, 57244.87, 57244.87
12/24/19, 57092.85, 57250.47, 56964.34, 57244.87
12/23/19, 57288.85, 57332.53, 56802.91, 57092.85
12/20/19, 57556.64, 57756.75, 57259.46, 57411.21
12/19/19, 57673.84, 58046.47, 57439.36, 57558.92
12/18/19, 57329.30, 58022.35, 57329.30, 57767.81
12/17/19, 56749.12, 57808.47, 57229.87, 57326.18
12/16/19, 56749.12, 56749.12, 56749.12, 56749.12
12/13/19, 55824.08, 57128.31, 55824.08, 56749.12
12/12/19, 56008.56, 56200.97, 55730.40, 55824.08
12/11/19, 55413.01, 55766.45, 55413.01, 55766.45
12/10/19, 55202.84, 55430.24, 54632.05, 55417.93
12/09/19, 55227.65, 55515.19, 55052.99, 55269.20
12/06/19, 54971.72, 55416.22, 54971.72, 55307.31
12/05/19, 55050.20, 55180.87, 54695.57, 54779.76
12/04/19, 54452.94, 55155.59, 54429.97, 55022.87
12/03/19, 54738.02, 54750.41, 54413.84, 54485.41
12/02/19, 55414.20, 55504.92, 54740.61, 54814.07
11/29/19, 55605.80, 55650.88, 55057.27, 55349.01
11/28/19, 56171.44, 56171.44, 55702.45, 55702.45
11/27/19, 56266.47, 56606.56, 56060.93, 56173.86
11/26/19, 56669.60, 56904.86, 56053.38, 56053.38
11/25/19, 56667.59, 57068.02, 56603.93, 56747.88
11/22/19, 56620.84, 56887.72, 56311.72, 56759.62
11/21/19, 57031.79, 57057.48, 56449.91, 56540.25
11/20/19, 57174.48, 57356.49, 56904.18, 57313.44
11/19/19, 56592.78, 57382.79, 56592.78, 57372.55
11/18/19, 56299.75, 56798.91, 56299.75, 56467.03
11/15/19, 56307.35, 56466.05, 56034.94, 56054.77
11/14/19, 56238.75, 56511.41, 56161.54, 56235.94
11/13/19, 56293.27, 56417.96, 55924.20, 56338.33
11/12/19, 56373.34, 56624.27, 56210.91, 56399.10
11/11/19, 56365.51, 56608.77, 55930.50, 56174.93
11/08/19, 57087.04, 57310.25, 56498.96, 56617.02
11/07/19, 57527.47, 58018.12, 57414.45, 57483.00
11/06/19, 57319.88, 57869.45, 57126.08, 57652.58
11/05/19, 56976.24, 57420.34, 56976.24, 57246.91
11/04/19, 56705.31, 56984.37, 56650.32, 56928.87
11/01/19, 56408.84, 56744.15, 56353.23, 56650.01
10/31/19, 56057.09, 56775.24, 56007.73, 56425.11
10/30/19, 55632.78, 55925.49, 54770.10, 55872.60
10/29/19, 55634.80, 55944.46, 55399.35, 55716.69
10/28/19, 55312.18, 55933.03, 55312.18, 55761.98
10/25/19, 55588.94, 55680.24, 54983.53, 55141.98
10/24/19, 55805.41, 56069.49, 55426.88, 55478.45
10/23/19, 55735.98, 55765.43, 55361.79, 55571.45
10/22/19, 55954.40, 56254.39, 55860.53, 55936.83
10/21/19, 55692.91, 56261.96, 55630.26, 56110.78
10/18/19, 55914.10, 56076.72, 55722.79, 55722.79
10/17/19, 55935.82, 56576.80, 55933.75, 55993.42
10/16/19, 55649.37, 56125.37, 55350.85, 56090.51
10/15/19, 55492.76, 55624.54, 55239.20, 55573.79
10/14/19, 55672.71, 55672.71, 54947.96, 55219.21
10/11/19, 55231.82, 55753.98, 55223.35, 55537.02
10/10/19, 54387.09, 55122.56, 54362.96, 55071.77
10/09/19, 54323.33, 54535.45, 54205.18, 54339.47
10/08/19, 54774.84, 54797.38, 54450.33, 54532.68
10/07/19, 54161.93, 54770.34, 53960.03, 54714.75
10/04/19, 53821.16, 54121.82, 53759.80, 53993.87
10/03/19, 53955.02, 54024.22, 53537.69, 53727.29
10/02/19, 54766.87, 54766.87, 53919.98, 54003.82
10/01/19, 54788.04, 55106.58, 54691.50, 54945.89
09/30/19, 55208.68, 55270.18, 54624.53, 54824.97
09/27/19, 55242.84, 55470.63, 55057.74, 55209.03
09/26/19, 54967.72, 55628.70, 54967.72, 55271.38
09/25/19, 55084.78, 55337.74, 54623.08, 54876.83
09/24/19, 55622.80, 56434.74, 55357.88, 55622.80
09/23/19, 56434.74, 56434.74, 55357.88, 55622.80
09/20/19, 56337.67, 56604.08, 56208.59, 56406.89
09/19/19, 55926.40, 56226.96, 55731.62, 56123.83
09/18/19, 56778.33, 56778.33, 56029.80, 56220.41
09/17/19, 57543.23, 57546.08, 56895.23, 56895.23
09/16/19, 57179.91, 57853.90, 57135.06, 57853.90
09/13/19, 56809.12, 57387.72, 56726.85, 57123.78
09/12/19, 56478.65, 57044.88, 56478.65, 56781.94
09/11/19, 55470.44, 56243.78, 54344.75, 56243.78
09/10/19, 55466.48, 55466.48, 55003.80, 55335.81
09/09/19, 55623.04, 55771.08, 55289.10, 55523.07
09/06/19, 55405.14, 55934.13, 55335.73, 55591.09
09/05/19, 55042.56, 55738.48, 54983.31, 55476.36
09/04/19, 55062.60, 55102.82, 54644.34, 54907.17
09/03/19, 54643.40, 54804.74, 54357.13, 54742.07
09/02/19, 55353.44, 55353.44, 54785.18, 54785.18
08/30/19, 54426.87, 55305.44, 54282.61, 55259.57
08/29/19, 54294.75, 54867.07, 54212.87, 54411.47
08/28/19, 53712.39, 54255.62, 53566.34, 54255.62
08/27/19, 53845.55, 53947.92, 53529.16, 53895.75
08/26/19, 53448.40, 54084.55, 53448.40, 53811.89
08/23/19, 54315.72, 54387.01, 53756.40, 53995.82
08/22/19, 54505.89, 54711.87, 54049.25, 54187.93
08/21/19, 54079.12, 54674.68, 54079.12, 54638.03
08/20/19, 54483.48, 54623.75, 54114.61, 54280.80
08/19/19, 54534.71, 54628.68, 54369.96, 54386.31
08/16/19, 53885.34, 53885.34, 53477.30, 53874.52
08/15/19, 54155.53, 54256.60, 53260.47, 53840.93
08/14/19, 55132.57, 55132.57, 53924.14, 54029.43
08/13/19, 54989.24, 55334.78, 54840.95, 55191.97
08/12/19, 55878.08, 56091.76, 55273.76, 55371.53
08/09/19, 55797.54, 55870.62, 55531.51, 55535.24
08/08/19, 55225.32, 55870.62, 55225.32, 55535.24
08/07/19, 55304.25, 55451.65, 55002.95, 55225.32
08/06/19, 55158.07, 55516.47, 54954.93, 55062.01
08/05/19, 55509.99, 55644.17, 54855.46, 54975.38
08/02/19, 56177.89, 56597.30, 55893.37, 56273.92
08/01/19, 56573.94, 57223.61, 56218.70, 57223.61
07/31/19, 57026.99, 57195.32, 56784.61, 56784.61
07/30/19, 57962.11, 58159.07, 57081.11, 57241.55
07/29/19, 57673.37, 58062.00, 57649.27, 58034.77
07/26/19, 57488.34, 57736.51, 57415.71, 57570.54
07/25/19, 57860.95, 58287.31, 57413.02, 57662.89
07/24/19, 58342.97, 58344.21, 57625.42, 57718.10
07/23/19, 58146.27, 58528.12, 58141.95, 58309.59
07/22/19, 58177.64, 58253.42, 57805.42, 58015.09
07/19/19, 58237.90, 58554.01, 58105.07, 58248.73
07/18/19, 57292.20, 58019.06, 57292.20, 57872.53
07/17/19, 57975.95, 58067.96, 57560.61, 57636.01
07/16/19, 57396.43, 58052.72, 57394.10, 58052.72
07/15/19, 57441.53, 57537.23, 57038.02, 57537.23
07/12/19, 57162.23, 57548.25, 57162.23, 57277.35
07/11/19, 57564.27, 58033.39, 57132.06, 57273.14
07/10/19, 57146.00, 57852.61, 57115.28, 57597.87
07/09/19, 57654.72, 57654.72, 56923.85, 56963.80
07/08/19, 57462.69, 57794.26, 57402.14, 57731.40
07/05/19, 57678.28, 57783.73, 57500.91, 57589.82
07/04/19, 58092.56, 58092.56, 57607.91, 57829.47
07/03/19, 58129.21, 58216.15, 57917.50, 58012.18
07/02/19, 58619.73, 58668.84, 57994.92, 58092.48
07/01/19, 58683.53, 58987.52, 58382.68, 58472.52
06/28/19, 58065.62, 58264.28, 57999.50, 58203.84
06/27/19, 58594.66, 58746.81, 58066.65, 58066.65
06/26/19, 58261.82, 58579.08, 58261.82, 58421.72
06/25/19, 58492.17, 58758.02, 58246.54, 58343.23
06/24/19, 59145.94, 59273.23, 58523.56, 58756.01
06/21/19, 58764.61, 59181.23, 58698.36, 58941.47
06/20/19, 58902.68, 59128.47, 58859.33, 58973.62
06/19/19, 58876.61, 59117.93, 58526.37, 58564.72
06/18/19, 58428.27, 58748.15, 58273.53, 58629.09
06/14/19, 58482.26, 58809.76, 57969.77, 58193.78
06/13/19, 58516.18, 59001.93, 58516.18, 58697.63
06/12/19, 58443.72, 58793.12, 58360.89, 58710.55
06/11/19, 58521.13, 58925.05, 58521.13, 58767.63
06/10/19, 58341.39, 58626.00, 58204.09, 58481.05
06/07/19, 57254.04, 58234.77, 57254.04, 58099.84
06/06/19, 56967.16, 57360.96, 56953.27, 57090.53
06/05/19, 56732.52, 57305.53, 56713.50, 57073.38
06/04/19, 55961.83, 56562.73, 55723.76, 56500.38
06/03/19, 55821.10, 56286.31, 55705.19, 56286.31
05/31/19, 55643.31, 55650.41, 55169.79, 55650.41
05/30/19, 55032.79, 55774.52, 55032.79, 55700.59
05/29/19, 54448.63, 55075.82, 54263.52, 54997.34
05/28/19, 54740.65, 54791.44, 54313.72, 54431.63
05/27/19, 54624.34, 54748.75, 54347.47, 54488.15
05/24/19, 54481.56, 54772.30, 54318.53, 54423.56
05/23/19, 54558.19, 54765.64, 54107.18, 54271.24
05/22/19, 55493.61, 55600.48, 55223.05, 55231.05
05/21/19, 55834.90, 55945.10, 55439.56, 55523.95
05/20/19, 56022.59, 56022.59, 55454.79, 55616.97
05/17/19, 56343.37, 56343.37, 55965.03, 56183.21
05/16/19, 56183.51, 56636.63, 55957.46, 56537.72
05/15/19, 56490.76, 56669.18, 55373.79, 56043.21
05/14/19, 56389.59, 56740.87, 56234.28, 56234.28
05/13/19, 57032.38, 57120.99, 56202.55, 56373.68
05/10/19, 57277.88, 57458.08, 56768.53, 56780.75
05/09/19, 57684.96, 57684.96, 56496.08, 56496.08
05/08/19, 58043.60, 58973.58, 58043.60, 58043.60
05/07/19, 58858.81, 58973.58, 58043.60, 58043.60
05/06/19, 58364.87, 58712.83, 58110.95, 58712.83
05/03/19, 58824.44, 59365.04, 58780.72, 59335.90
05/02/19, 58606.53, 58804.27, 58527.12, 58743.56
05/01/19, 58528.40, 58528.40, 58528.40, 58528.40
04/30/19, 58662.68, 58873.97, 58476.51, 58528.40
04/29/19, 58894.19, 59012.08, 58561.58, 58662.68
04/26/19, 58807.07, 58894.19, 58505.49, 58894.19
04/25/19, 59102.68, 59102.68, 58651.56, 58807.07
04/24/19, 59544.80, 59544.80, 58785.18, 59102.68
04/23/19, 59222.47, 59544.80, 59039.32, 59544.80
04/22/19, 59222.47, 59222.47, 59222.47, 59222.47
04/19/19, 59222.47, 59222.47, 59222.47, 59222.47
04/18/19, 58908.31, 59222.47, 58643.45, 59222.47
04/17/19, 58902.64, 58951.93, 58532.59, 58908.31
04/16/19, 58249.35, 58943.97, 58249.35, 58902.64
04/15/19, 58405.30, 58405.30, 58068.20, 58249.35
04/12/19, 58186.19, 58520.26, 58069.29, 58405.30
04/11/19, 58411.65, 58453.93, 57887.97, 58186.19
04/10/19, 57838.37, 58411.65, 57838.37, 58411.65
04/09/19, 57985.78, 58164.01, 57838.37, 57838.37
04/08/19, 57776.36, 58101.73, 57765.02, 57985.78
04/05/19, 57711.02, 57978.70, 57711.02, 57776.36
04/04/19, 57926.01, 57926.01, 57659.01, 57711.02
04/03/19, 57158.00, 58056.55, 57158.00, 57926.01
04/02/19, 57109.64, 57238.27, 56856.80, 57158.00
04/01/19, 56462.55, 57317.76, 56462.55, 57109.64
03/29/19, 56059.50, 56578.89, 56059.50, 56462.55
03/28/19, 56149.30, 56343.47, 56051.98, 56059.50
03/27/19, 55638.43, 56576.26, 55638.43, 56149.30
03/26/19, 55367.11, 55707.52, 55187.05, 55638.43
03/25/19, 56107.48, 56107.48, 55144.23, 55367.11
03/22/19, 56145.67, 56433.37, 55846.66, 56107.48
03/21/19, 56145.67, 56145.67, 56145.67, 56145.67
03/20/19, 56849.67, 56849.67, 56145.67, 56145.67
03/19/19, 56769.86, 57138.36, 56643.61, 56849.67
03/18/19, 56040.21, 56869.14, 56040.21, 56769.86
03/15/19, 55789.45, 56380.57, 55789.45, 56040.21
03/14/19, 55829.10, 56092.79, 55595.80, 55789.45
03/13/19, 55699.80, 55932.68, 55539.54, 55829.10
03/12/19, 55580.65, 55987.31, 55245.88, 55699.80
03/11/19, 55488.79, 55932.83, 55398.06, 55580.65
03/08/19, 55857.89, 55857.89, 55401.51, 55488.79
03/07/19, 56073.86, 56073.86, 55712.84, 55857.89
03/06/19, 55815.43, 56376.59, 55815.43, 56073.86
03/05/19, 56217.13, 56541.50, 55761.64, 55815.43
03/04/19, 56203.11, 56847.12, 56198.85, 56217.13
03/01/19, 56002.08, 56526.84, 56002.08, 56203.11
02/28/19, 56297.95, 56297.95, 55828.79, 56002.08
02/27/19, 56242.80, 56688.63, 56109.73, 56297.95
02/26/19, 55878.20, 56242.80, 55657.86, 56242.80
02/25/19, 55992.97, 56327.88, 55878.20, 55878.20
02/22/19, 55483.79, 56170.03, 55483.79, 55992.97
02/21/19, 55691.58, 55839.19, 55483.79, 55483.79
02/20/19, 55194.62, 56039.23, 55188.93, 55691.58
02/19/19, 55259.98, 55489.59, 54900.28, 55194.62
02/18/19, 54628.41, 55307.70, 54628.41, 55259.98
02/15/19, 54527.11, 54660.03, 53974.83, 54628.41
02/14/19, 54543.22, 54964.88, 54372.01, 54527.11
02/13/19, 53960.51, 54639.06, 53781.38, 54543.22
02/12/19, 53409.14, 54050.76, 53409.14, 53960.51
02/11/19, 53244.18, 53783.03, 53244.18, 53409.14
02/08/19, 53888.85, 54011.46, 53244.18, 53244.18
02/07/19, 54574.28, 54574.28, 53631.81, 53888.85
02/06/19, 54209.41, 54732.45, 54209.41, 54574.28
02/05/19, 53391.83, 54209.41, 53391.83, 54209.41
02/04/19, 53930.14, 54237.03, 53391.83, 53391.83
02/01/19, 54156.75, 54242.42, 53733.59, 53930.14
01/31/19, 54131.67, 54492.73, 54100.55, 54156.75
01/30/19, 54387.70, 54426.95, 53999.96, 54131.67
01/29/19, 53767.47, 54504.57, 53767.47, 54387.70
01/28/19, 54050.23, 54173.38, 53767.47, 53767.47
01/25/19, 53639.09, 54221.69, 53639.09, 54050.23
01/24/19, 53915.15, 53915.15, 53435.34, 53639.09
01/23/19, 54078.37, 54078.37, 53719.94, 53915.15
01/22/19, 54139.05, 54139.05, 53662.67, 54078.37
01/21/19, 53731.50, 54238.08, 53731.50, 54139.05
01/18/19, 53436.21, 53992.65, 53436.21, 53731.50
01/17/19, 53786.74, 53814.19, 53115.97, 53436.21
01/16/19, 53533.54, 53786.74, 53400.54, 53786.74
01/15/19, 53485.59, 53811.28, 53225.86, 53533.54
01/14/19, 53653.38, 53653.38, 53010.62, 53485.59
01/11/19, 53271.02, 53932.13, 53271.02, 53653.38
01/10/19, 53222.89, 53296.80, 52798.75, 53271.02
01/09/19, 52165.47, 53222.89, 52165.47, 53222.89
01/08/19, 51959.30, 52341.52, 51959.30, 52165.47
01/07/19, 52202.95, 53199.03, 51813.74, 51959.30
01/04/19, 51669.94, 52202.95, 51654.19, 52202.95
01/03/19, 51264.06, 51870.90, 51135.20, 51669.94
01/02/19, 52736.86, 52736.86, 50907.45, 51264.06
01/01/19, 52736.86, 52736.86, 52736.86, 52736.86
12/31/18, 52444.89, 52791.80, 52444.89, 52736.86
12/28/18, 51551.71, 52546.00, 51548.65, 52444.89
12/27/18, 52081.11, 52661.54, 51178.51, 51551.71
12/26/18, 52081.11, 52081.11, 52081.11, 52081.11
12/25/18, 52081.11, 52081.11, 52081.11, 52081.11
12/24/18, 51430.36, 52200.83, 51430.36, 52081.11
12/21/18, 51347.57, 52031.79, 51347.57, 51430.36
12/20/18, 51569.77, 51569.77, 50698.06, 51347.57
12/19/18, 51237.08, 51597.42, 51013.18, 51569.77
12/18/18, 51560.47, 51560.47, 50566.00, 51237.08
12/17/18, 51560.47, 51560.47, 51560.47, 51560.47
12/14/18, 51744.16, 51744.16, 51062.58, 51560.47
12/13/18, 51598.10, 52332.16, 51598.10, 51744.16
12/12/18, 51187.99, 51912.49, 51187.99, 51598.10
12/11/18, 50434.39, 51372.06, 50434.39, 51187.99
12/10/18, 51037.69, 51037.69, 50189.18, 50434.39
12/07/18, 50806.06, 51457.20, 50806.06, 51037.69
12/06/18, 51709.16, 51709.16, 50078.56, 50806.06
12/05/18, 52234.55, 52234.55, 51469.05, 51709.16
12/04/18, 52079.22, 52332.12, 51895.72, 52234.55
12/03/18, 50663.94, 52801.37, 50663.94, 52079.22
11/30/18, 51737.56, 51883.93, 50663.94, 50663.94
11/29/18, 51895.12, 52276.99, 51459.73, 51737.56
11/28/18, 51353.98, 52349.76, 51353.98, 51895.12
11/27/18, 51690.12, 52053.85, 51230.93, 51353.98
11/26/18, 50697.70, 51843.63, 50697.70, 51690.12
11/23/18, 51187.35, 51187.35, 50344.62, 50697.70
11/22/18, 51318.65, 51637.52, 51187.35, 51187.35
11/21/18, 51067.78, 51607.90, 50992.56, 51318.65
11/20/18, 52423.53, 52423.53, 51000.79, 51067.78
11/19/18, 52096.04, 52658.47, 51874.44, 52423.53
11/16/18, 52146.04, 52725.33, 51751.14, 52096.04
11/15/18, 51999.45, 52434.09, 51625.28, 52146.04
11/14/18, 52109.80, 52109.80, 51062.78, 51999.45
11/13/18, 52259.47, 52552.90, 51967.35, 52109.80
11/12/18, 53295.35, 53295.35, 52118.20, 52259.47
11/09/18, 54064.82, 54064.82, 52635.55, 53295.35
11/08/18, 54700.64, 54923.39, 54064.82, 54064.82
11/07/18, 54450.55, 55077.93, 54294.82, 54700.64
11/06/18, 54915.66, 54927.01, 53848.71, 54450.55
11/05/18, 54271.19, 54915.66, 53839.91, 54915.66
11/02/18, 53578.76, 55252.70, 53578.76, 54271.19
11/01/18, 52388.87, 53578.76, 52388.87, 53578.76
10/31/18, 50756.59, 52584.73, 50756.59, 52388.87
10/30/18, 51320.52, 51434.49, 50700.86, 50756.59
10/29/18, 50837.57, 51700.87, 50798.64, 51320.52
10/26/18, 51624.86, 51624.86, 50672.27, 50837.57
10/25/18, 50877.34, 51624.86, 50032.74, 51624.86
10/24/18, 51168.50, 51454.02, 50571.58, 50877.34
10/23/18, 52204.16, 52204.16, 50955.77, 51168.50
10/22/18, 52092.98, 52675.91, 51966.06, 52204.16
10/19/18, 52132.60, 52328.00, 51747.08, 52092.98
10/18/18, 52391.02, 52391.02, 51651.65, 52132.60
10/17/18, 53241.35, 53440.04, 52218.56, 52391.02
10/16/18, 52466.98, 53241.35, 52052.83, 53241.35
10/15/18, 53473.11, 53473.11, 52251.57, 52466.98
10/12/18, 52229.33, 53684.54, 52229.33, 53473.11
10/11/18, 52813.37, 52813.37, 51353.02, 52229.33
10/10/18, 54187.82, 54187.82, 52684.42, 52813.37
10/09/18, 54219.20, 54348.92, 53766.47, 54187.82
10/08/18, 54409.47, 54409.47, 53912.37, 54219.20
10/05/18, 55030.60, 55030.60, 54238.50, 54409.47
10/04/18, 55171.50, 55229.78, 54448.82, 55030.60
10/03/18, 55472.57, 55683.18, 55103.37, 55171.50
10/02/18, 55789.75, 55789.75, 54783.46, 55472.57
10/01/18, 55708.47, 56017.80, 55517.11, 55789.75
09/28/18, 55988.57, 56142.89, 55030.26, 55708.47
09/27/18, 56570.15, 56570.15, 55919.68, 55988.57
09/26/18, 56882.75, 56977.63, 56570.15, 56570.15
09/25/18, 57164.25, 57164.25, 56159.90, 56882.75
09/24/18, 57164.25, 57164.25, 57164.25, 57164.25
09/21/18, 56546.80, 57491.78, 56546.80, 57164.25
09/20/18, 56445.57, 56728.14, 56218.61, 56546.80
09/19/18, 56381.30, 56527.40, 55928.13, 56445.57
09/18/18, 56298.65, 56381.30, 55889.73, 56381.30
09/17/18, 56581.88, 56581.88, 55849.88, 56298.65
09/14/18, 56166.86, 56875.42, 56166.86, 56581.88
09/13/18, 55952.05, 56635.76, 55406.98, 56166.86
09/12/18, 56174.01, 56401.70, 55766.54, 55952.05
09/11/18, 56715.26, 56715.26, 55689.14, 56174.01
09/10/18, 57068.45, 57196.29, 56683.41, 56715.26
09/07/18, 57130.48, 57242.76, 56758.86, 57068.45
09/06/18, 57102.13, 57493.75, 56820.32, 57130.48
09/05/18, 57891.82, 57891.82, 57075.96, 57102.13
09/04/18, 58711.15, 59165.46, 57891.82, 57891.82
09/03/18, 58668.48, 58986.62, 58376.01, 58711.15
08/31/18, 58802.69, 58890.39, 58407.31, 58668.48
08/30/18, 60165.51, 60165.51, 58802.69, 58802.69
08/29/18, 60039.27, 60225.34, 59666.91, 60165.51
08/28/18, 59655.56, 60298.84, 59655.56, 60039.27
08/27/18, 58797.68, 59806.72, 58797.68, 59655.56
08/24/18, 58204.72, 58867.87, 57916.63, 58797.68
08/23/18, 58125.95, 58328.74, 58029.34, 58204.72
08/22/18, 57186.66, 58125.95, 57186.66, 58125.95
08/21/18, 57145.62, 57413.89, 56933.36, 57186.66
08/20/18, 56647.52, 57465.15, 56647.52, 57145.62
08/17/18, 56562.34, 57241.26, 56469.42, 56647.52
08/16/18, 55646.15, 56562.34, 55646.15, 56562.34
08/15/18, 57608.94, 57608.94, 55646.15, 55646.15
08/14/18, 57885.26, 57885.26, 57375.75, 57608.94
08/13/18, 57703.02, 58142.42, 57703.02, 57885.26
08/10/18, 57786.31, 57968.72, 57500.92, 57703.02
08/09/18, 57786.31, 57786.31, 57786.31, 57786.31
08/08/18, 57705.64, 58117.99, 57485.58, 57786.31
08/07/18, 56861.21, 57730.37, 56861.21, 57705.64
08/06/18, 57118.03, 57311.75, 56661.84, 56861.21
08/03/18, 56470.72, 57214.57, 56415.18, 57118.03
08/02/18, 57399.53, 57399.53, 56367.79, 56470.72
08/01/18, 57432.46, 57681.21, 57196.57, 57399.53
07/31/18, 57313.14, 57594.38, 57079.88, 57432.46
07/30/18, 57162.38, 57520.89, 56668.65, 57313.14
07/27/18, 56743.25, 57355.40, 56743.25, 57162.38
07/26/18, 56387.87, 57092.54, 56387.87, 56743.25
07/25/18, 57054.84, 57120.75, 56253.97, 56387.87
07/24/18, 56556.81, 57346.05, 56556.81, 57054.84
07/23/18, 56990.20, 56990.20, 56249.06, 56556.81
07/20/18, 56276.72, 57018.83, 56276.72, 56990.20
07/19/18, 56237.20, 56314.16, 55850.50, 56276.72
07/18/18, 56113.06, 56354.58, 55875.73, 56237.20
07/17/18, 55442.04, 56113.06, 55090.50, 56113.06
07/16/18, 56364.14, 56364.14, 55442.04, 55442.04
07/13/18, 56849.36, 56924.25, 56237.82, 56364.14
07/12/18, 57231.01, 57380.67, 56622.49, 56849.36
07/11/18, 58027.11, 58027.11, 57010.02, 57231.01
07/10/18, 58219.91, 58334.49, 57776.18, 58027.11
07/09/18, 57313.88, 58249.16, 57313.88, 58219.91
07/06/18, 57414.00, 57650.01, 56893.02, 57313.88
07/05/18, 57600.02, 57975.56, 57399.54, 57414.00
07/04/18, 57488.76, 57623.73, 57065.64, 57600.02
07/03/18, 57159.59, 57549.46, 56587.06, 57488.76
07/02/18, 57610.98, 57610.98, 56589.82, 57159.59
06/29/18, 55795.20, 57610.98, 55795.20, 57610.98
06/28/18, 55369.26, 55832.87, 54752.19, 55795.20
06/27/18, 55254.67, 55555.14, 54286.27, 55369.26
06/26/18, 55889.26, 56138.92, 55254.67, 55254.67
06/25/18, 56856.66, 56856.66, 55807.42, 55889.26
06/22/18, 56234.43, 57174.08, 56234.43, 56856.66
06/21/18, 56651.66, 57122.49, 56226.37, 56234.43
06/20/18, 56253.31, 57174.56, 56253.31, 56651.66
06/19/18, 57236.84, 57236.84, 56141.15, 56253.31
06/18/18, 57660.50, 57660.50, 56860.06, 57236.84
06/15/18, 58495.67, 58703.69, 57639.70, 57660.50
06/14/18, 58437.23, 58659.02, 57953.73, 58495.67
06/13/18, 58207.82, 58793.99, 58157.11, 58437.23
06/12/18, 58146.10, 58466.47, 57983.99, 58207.82
06/11/18, 58223.72, 58433.19, 58115.71, 58146.10
06/08/18, 58391.64, 58391.64, 57768.25, 58223.72
06/07/18, 58081.87, 58740.22, 58081.87, 58391.64
06/06/18, 57779.11, 58382.37, 57779.11, 58081.87
06/05/18, 57870.89, 57953.05, 57479.75, 57779.11
06/04/18, 57282.14, 58166.83, 57282.14, 57870.89
06/01/18, 56157.89, 57332.30, 56157.89, 57282.14
05/31/18, 55601.63, 56381.49, 55601.63, 56157.89
05/30/18, 55935.75, 55978.61, 55274.00, 55601.63
05/29/18, 56857.24, 56857.24, 55873.36, 55935.75
05/28/18, 56916.97, 57177.43, 56638.95, 56857.24
05/25/18, 56699.20, 56942.32, 56535.38, 56916.97
05/24/18, 57043.42, 57332.63, 56603.99, 56699.20
05/23/18, 58121.84, 58121.84, 56999.37, 57043.42
05/22/18, 57821.20, 58205.70, 57417.97, 58121.84
05/21/18, 57804.33, 58529.02, 57701.09, 57821.20
05/18/18, 58184.25, 58293.37, 57800.10, 57804.33
05/17/18, 58621.77, 58621.77, 58091.21, 58184.25
05/16/18, 57891.77, 58723.51, 57451.96, 58621.77
05/15/18, 58614.45, 58614.45, 57873.90, 57891.77
05/14/18, 58422.86, 58646.46, 58249.52, 58614.45
05/11/18, 58005.62, 58550.55, 57756.73, 58422.86
05/10/18, 57915.13, 58362.86, 57915.13, 58005.62
05/09/18, 57665.24, 58253.63, 57665.24, 57915.13
05/08/18, 57880.72, 58179.51, 57465.67, 57665.24
05/07/18, 57648.87, 58035.62, 57614.98, 57880.72
05/04/18, 57273.88, 57996.01, 57273.88, 57648.87
05/03/18, 58450.44, 58450.44, 57236.84, 57273.88
05/02/18, 58252.12, 58530.44, 58158.65, 58450.44
05/01/18, 58236.13, 58236.13, 58236.13, 58236.13
04/30/18, 57453.04, 58252.12, 57453.04, 58236.13
04/27/18, 57453.04, 57453.04, 57453.04, 57453.04
04/26/18, 56987.19, 57515.26, 56749.18, 57453.04
04/25/18, 57675.21, 57675.21, 56830.67, 56987.19
04/24/18, 57679.51, 58040.80, 57675.21, 57675.21
04/23/18, 57581.73, 57723.18, 57449.79, 57679.51
04/20/18, 57526.79, 57648.56, 57277.66, 57581.73
04/19/18, 57713.29, 58172.37, 57525.06, 57526.79
04/18/18, 56826.74, 57713.29, 56799.12, 57713.29
04/17/18, 56733.47, 56855.87, 56353.78, 56826.74
04/16/18, 56563.17, 56836.23, 56379.30, 56733.47
04/13/18, 56480.98, 56882.29, 56305.16, 56563.17
04/12/18, 56170.07, 56651.00, 55954.34, 56480.98
04/11/18, 56747.24, 56790.49, 56129.88, 56170.07
04/10/18, 56091.56, 56926.89, 56091.56, 56747.24
04/09/18, 55878.81, 56200.09, 55647.83, 56091.56
04/06/18, 55761.15, 56183.42, 55468.10, 55878.81
04/05/18, 54602.68, 55871.30, 54602.68, 55761.15
04/04/18, 54864.79, 54864.79, 53027.38, 54602.68
04/03/18, 55474.52, 55599.17, 54864.79, 54864.79
04/02/18, 55474.52, 55474.52, 55474.52, 55474.52
03/30/18, 55474.52, 55474.52, 55474.52, 55474.52
03/29/18, 54763.97, 55568.57, 54763.97, 55474.52
03/28/18, 56050.79, 56050.79, 54572.35, 54763.97
03/27/18, 56176.43, 56888.37, 55954.20, 56050.79
03/26/18, 56405.64, 56450.40, 55821.39, 56176.43
03/23/18, 57224.60, 57224.60, 56042.86, 56405.64
03/22/18, 58288.87, 58843.65, 57036.22, 57224.60
03/21/18, 58288.87, 58288.87, 58288.87, 58288.87
03/20/18, 58088.42, 58423.86, 57996.85, 58288.87
03/19/18, 58101.02, 58418.87, 57774.79, 58088.42
03/16/18, 58203.77, 58554.58, 58033.25, 58101.02
