Datum;Eröffnungspreis;Tageshoch;Tagestief;Schlusspreis<sup>4</sup>;Diff.%;
"18.01.2017";"2656,44";"2660,26";"2643,68";"2659,29";"+0,14 %";
"19.01.2017";"2659,28";"2673,82";"2654,24";"2666,46";"+0,27 %";
"20.01.2017";"2665,27";"2686,30";"2657,57";"2684,83";"+0,69 %";
"23.01.2017";"2684,62";"2685,33";"2640,87";"2672,88";"-0,45 %";
"24.01.2017";"2672,04";"2686,56";"2661,19";"2684,17";"+0,42 %";
"25.01.2017";"2684,17";"2744,16";"2684,05";"2738,92";"+2,04 %";
"26.01.2017";"2739,43";"2750,16";"2723,98";"2726,22";"-0,46 %";
"27.01.2017";"2726,64";"2734,55";"2712,49";"2733,07";"+0,25 %";
"30.01.2017";"2732,53";"2733,06";"2691,82";"2694,38";"-1,42 %";
"31.01.2017";"2694,34";"2707,16";"2676,43";"2676,43";"-0,67 %";
"01.02.2017";"2676,21";"2731,00";"2676,21";"2727,69";"+1,92 %";
"02.02.2017";"2727,94";"2737,45";"2716,16";"2729,76";"+0,08 %";
"03.02.2017";"2730,95";"2739,72";"2713,75";"2730,77";"+0,04 %";
"06.02.2017";"2731,61";"2738,95";"2705,72";"2711,99";"-0,69 %";
"07.02.2017";"2713,57";"2722,33";"2703,54";"2712,76";"+0,03 %";
"08.02.2017";"2712,67";"2725,67";"2687,87";"2706,11";"-0,25 %";
"09.02.2017";"2704,56";"2739,25";"2702,02";"2737,49";"+1,16 %";
"10.02.2017";"2737,26";"2758,99";"2731,29";"2758,99";"+0,79 %";
"13.02.2017";"2759,13";"2786,81";"2752,73";"2782,28";"+0,84 %";
"14.02.2017";"2782,32";"2792,48";"2774,55";"2792,48";"+0,37 %";
"15.02.2017";"2792,54";"2811,10";"2792,54";"2807,91";"+0,55 %";
"16.02.2017";"2807,62";"2819,48";"2795,83";"2811,35";"+0,12 %";
"17.02.2017";"2812,00";"2815,52";"2786,58";"2798,27";"-0,47 %";
"20.02.2017";"2798,75";"2820,10";"2798,60";"2805,81";"+0,27 %";
"21.02.2017";"2806,49";"2822,63";"2797,18";"2815,22";"+0,34 %";
"22.02.2017";"2815,28";"2824,97";"2783,88";"2787,10";"-1,00 %";
"23.02.2017";"2787,58";"2806,66";"2781,80";"2799,72";"+0,45 %";
"24.02.2017";"2799,93";"2803,42";"2741,39";"2752,99";"-1,67 %";
"27.02.2017";"2752,85";"2764,57";"2733,86";"2741,89";"-0,40 %";
"28.02.2017";"2742,05";"2750,86";"2736,54";"2746,50";"+0,17 %";
"01.03.2017";"2746,26";"2811,41";"2744,74";"2797,11";"+1,84 %";
"02.03.2017";"2797,00";"2816,05";"2796,67";"2812,47";"+0,55 %";
"03.03.2017";"2812,32";"2812,32";"2791,39";"2798,79";"-0,49 %";
"06.03.2017";"2798,79";"2799,21";"2781,96";"2791,24";"-0,27 %";
"07.03.2017";"2791,13";"2800,38";"2781,99";"2796,34";"+0,18 %";
"08.03.2017";"2796,58";"2813,73";"2783,41";"2813,73";"+0,62 %";
"09.03.2017";"2813,35";"2813,68";"2791,63";"2805,25";"-0,30 %";
"10.03.2017";"2805,69";"2835,28";"2799,59";"2826,11";"+0,74 %";
"13.03.2017";"2826,80";"2845,05";"2821,08";"2836,15";"+0,36 %";
"14.03.2017";"2835,89";"2836,76";"2804,66";"2815,64";"-0,72 %";
"15.03.2017";"2815,61";"2835,74";"2812,81";"2816,77";"+0,04 %";
"16.03.2017";"2817,10";"2862,71";"2817,10";"2850,76";"+1,21 %";
"17.03.2017";"2850,65";"2856,75";"2836,81";"2841,55";"-0,32 %";
"20.03.2017";"2841,26";"2855,82";"2833,01";"2845,48";"+0,14 %";
"21.03.2017";"2845,89";"2867,67";"2820,33";"2825,14";"-0,71 %";
"22.03.2017";"2824,53";"2825,18";"2784,42";"2799,28";"-0,92 %";
"23.03.2017";"2799,02";"2823,21";"2799,02";"2823,05";"+0,85 %";
"24.03.2017";"2823,20";"2829,87";"2811,53";"2829,43";"+0,23 %";
"27.03.2017";"2829,72";"2829,72";"2789,04";"2799,12";"-1,07 %";
"28.03.2017";"2799,12";"2812,13";"2795,37";"2806,80";"+0,27 %";
"29.03.2017";"2807,14";"2837,62";"2806,84";"2836,65";"+1,06 %";
"30.03.2017";"2836,63";"2851,00";"2827,59";"2848,53";"+0,42 %";
"31.03.2017";"2848,20";"2848,76";"2824,53";"2828,79";"-0,69 %";
"03.04.2017";"2829,06";"2863,65";"2829,04";"2844,90";"+0,57 %";
"04.04.2017";"2845,26";"2861,87";"2838,75";"2860,18";"+0,54 %";
"05.04.2017";"2860,12";"2905,63";"2857,48";"2885,13";"+0,87 %";
"06.04.2017";"2885,45";"2897,08";"2856,78";"2897,08";"+0,41 %";
"07.04.2017";"2896,40";"2908,74";"2878,56";"2908,74";"+0,40 %";
"10.04.2017";"2908,75";"2913,76";"2893,98";"2910,50";"+0,06 %";
"11.04.2017";"2910,50";"2911,14";"2874,60";"2886,35";"-0,83 %";
"12.04.2017";"2885,90";"2899,88";"2871,64";"2879,31";"-0,24 %";
"13.04.2017";"2879,17";"2879,17";"2839,63";"2861,19";"-0,63 %";
"18.04.2017";"2861,36";"2864,60";"2808,53";"2830,01";"-1,09 %";
"19.04.2017";"2830,01";"2846,42";"2822,13";"2838,93";"+0,32 %";
"20.04.2017";"2838,94";"2857,68";"2830,36";"2851,03";"+0,43 %";
"21.04.2017";"2851,42";"2865,92";"2846,11";"2851,63";"+0,02 %";
"24.04.2017";"2851,68";"2940,72";"2851,68";"2939,73";"+3,09 %";
"25.04.2017";"2939,74";"2958,09";"2928,58";"2948,31";"+0,29 %";
"26.04.2017";"2948,31";"2975,69";"2930,20";"2974,66";"+0,89 %";
"27.04.2017";"2973,56";"2974,95";"2955,84";"2962,47";"-0,41 %";
"28.04.2017";"2961,90";"3015,01";"2955,61";"3010,18";"+1,61 %";
"02.05.2017";"3009,33";"3017,21";"2999,97";"3012,58";"+0,08 %";
"03.05.2017";"3012,20";"3012,20";"2995,43";"2997,41";"-0,50 %";
"04.05.2017";"2996,39";"3040,86";"2993,15";"3036,10";"+1,29 %";
"05.05.2017";"3036,10";"3070,16";"2996,99";"3068,28";"+1,06 %";
"08.05.2017";"3069,40";"3088,46";"3040,08";"3066,64";"-0,05 %";
"09.05.2017";"3067,26";"3093,28";"3065,15";"3086,20";"+0,64 %";
"10.05.2017";"3085,42";"3093,83";"3062,14";"3075,66";"-0,34 %";
"11.05.2017";"3074,57";"3084,75";"3060,89";"3076,37";"+0,02 %";
"12.05.2017";"3079,36";"3089,44";"3069,05";"3082,11";"+0,19 %";
"15.05.2017";"3086,03";"3134,07";"3084,91";"3133,62";"+1,67 %";
"16.05.2017";"3133,62";"3166,46";"3125,87";"3146,41";"+0,41 %";
"17.05.2017";"3147,55";"3155,55";"3095,67";"3119,18";"-0,87 %";
"18.05.2017";"3113,66";"3114,55";"3040,81";"3092,26";"-0,86 %";
"19.05.2017";"3094,04";"3169,32";"3093,76";"3161,45";"+2,24 %";
"22.05.2017";"3158,45";"3193,58";"3153,52";"3193,58";"+1,02 %";
"23.05.2017";"3193,58";"3198,03";"3168,86";"3183,13";"-0,33 %";
"24.05.2017";"3177,24";"3204,49";"3170,40";"3204,30";"+0,67 %";
"26.05.2017";"3200,75";"3211,08";"3184,19";"3209,58";"+0,16 %";
"29.05.2017";"3206,12";"3206,92";"3171,66";"3184,45";"-0,78 %";
"30.05.2017";"3185,08";"3185,08";"3151,05";"3160,27";"-0,76 %";
"31.05.2017";"3154,29";"3156,87";"3114,79";"3123,54";"-1,16 %";
"01.06.2017";"3126,06";"3150,10";"3119,57";"3147,52";"+0,77 %";
"02.06.2017";"3153,50";"3174,51";"3137,72";"3157,73";"+0,32 %";
"06.06.2017";"3155,39";"3174,83";"3144,45";"3171,60";"+0,44 %";
"07.06.2017";"3168,26";"3199,30";"3161,36";"3182,12";"+0,33 %";
"08.06.2017";"3182,77";"3202,20";"3148,22";"3173,63";"-0,27 %";
"09.06.2017";"3172,34";"3212,50";"3168,28";"3209,27";"+1,12 %";
"12.06.2017";"3207,90";"3207,90";"3156,52";"3168,56";"-1,27 %";
"13.06.2017";"3168,67";"3182,53";"3156,41";"3173,80";"+0,17 %";
"14.06.2017";"3174,06";"3184,53";"3133,38";"3133,51";"-1,27 %";
"16.06.2017";"3133,68";"3138,21";"3096,96";"3102,19";"-1,00 %";
"19.06.2017";"3101,98";"3157,09";"3101,81";"3151,66";"+1,59 %";
"20.06.2017";"3151,61";"3160,23";"3098,12";"3098,12";"-1,70 %";
"21.06.2017";"3096,63";"3117,64";"3068,52";"3110,32";"+0,39 %";
"22.06.2017";"3110,09";"3110,44";"3071,67";"3079,84";"-0,98 %";
"23.06.2017";"3079,86";"3084,87";"3051,19";"3058,09";"-0,71 %";
"26.06.2017";"3058,45";"3092,32";"3056,06";"3087,45";"+0,96 %";
"27.06.2017";"3087,42";"3101,23";"3077,84";"3096,85";"+0,30 %";
"28.06.2017";"3096,50";"3104,38";"3067,45";"3095,11";"-0,06 %";
"29.06.2017";"3095,46";"3129,32";"3078,19";"3088,84";"-0,20 %";
"30.06.2017";"3088,71";"3129,36";"3062,54";"3106,66";"+0,58 %";
"03.07.2017";"3106,61";"3141,13";"3106,60";"3138,17";"+1,01 %";
"04.07.2017";"3138,15";"3148,74";"3122,41";"3147,66";"+0,30 %";
"05.07.2017";"3147,80";"3161,70";"3136,71";"3144,12";"-0,11 %";
"06.07.2017";"3143,91";"3165,64";"3141,66";"3151,42";"+0,23 %";
"07.07.2017";"3151,57";"3151,72";"3119,84";"3124,61";"-0,85 %";
"10.07.2017";"3124,63";"3158,30";"3124,63";"3152,51";"+0,89 %";
"11.07.2017";"3153,05";"3171,71";"3142,25";"3146,91";"-0,18 %";
"12.07.2017";"3147,17";"3190,63";"3146,75";"3171,81";"+0,79 %";
"13.07.2017";"3171,49";"3186,00";"3162,43";"3179,79";"+0,25 %";
"14.07.2017";"3180,11";"3186,94";"3163,67";"3182,10";"+0,07 %";
"17.07.2017";"3182,40";"3204,61";"3178,17";"3199,60";"+0,55 %";
"18.07.2017";"3199,18";"3205,36";"3173,84";"3192,10";"-0,23 %";
"19.07.2017";"3192,46";"3199,19";"3181,71";"3193,29";"+0,04 %";
"20.07.2017";"3193,90";"3220,36";"3191,05";"3198,51";"+0,16 %";
"21.07.2017";"3198,02";"3198,37";"3151,31";"3162,01";"-1,14 %";
"24.07.2017";"3162,41";"3164,22";"3140,87";"3158,65";"-0,11 %";
"25.07.2017";"3158,65";"3224,80";"3155,23";"3212,24";"+1,70 %";
"26.07.2017";"3212,50";"3251,07";"3208,96";"3243,10";"+0,96 %";
"27.07.2017";"3243,06";"3256,74";"3226,16";"3254,34";"+0,35 %";
"28.07.2017";"3254,01";"3254,01";"3216,16";"3239,73";"-0,45 %";
"31.07.2017";"3239,80";"3247,39";"3217,77";"3217,93";"-0,67 %";
"01.08.2017";"3218,99";"3262,55";"3218,80";"3241,24";"+0,72 %";
"02.08.2017";"3244,56";"3254,56";"3224,32";"3228,99";"-0,38 %";
"03.08.2017";"3229,17";"3251,34";"3221,35";"3250,77";"+0,67 %";
"04.08.2017";"3251,19";"3266,89";"3214,79";"3259,66";"+0,27 %";
"07.08.2017";"3259,64";"3279,35";"3255,89";"3278,72";"+0,58 %";
"08.08.2017";"3278,66";"3285,00";"3271,35";"3280,48";"+0,05 %";
"09.08.2017";"3280,57";"3282,27";"3221,14";"3238,59";"-1,28 %";
"10.08.2017";"3237,96";"3238,51";"3181,81";"3198,46";"-1,24 %";
"11.08.2017";"3198,16";"3198,16";"3147,44";"3162,47";"-1,13 %";
"14.08.2017";"3164,10";"3225,56";"3163,96";"3216,33";"+1,70 %";
"16.08.2017";"3218,25";"3249,73";"3217,46";"3241,10";"+0,77 %";
"17.08.2017";"3241,52";"3255,87";"3216,62";"3218,67";"-0,69 %";
"18.08.2017";"3216,55";"3216,55";"3177,14";"3178,13";"-1,26 %";
"21.08.2017";"3178,01";"3182,18";"3152,33";"3153,31";"-0,78 %";
"22.08.2017";"3154,66";"3177,08";"3154,27";"3176,20";"+0,73 %";
"23.08.2017";"3175,42";"3204,81";"3174,20";"3184,82";"+0,27 %";
"24.08.2017";"3184,93";"3223,71";"3183,28";"3205,09";"+0,64 %";
"25.08.2017";"3204,55";"3233,63";"3191,74";"3231,20";"+0,81 %";
"28.08.2017";"3229,49";"3229,49";"3192,25";"3203,09";"-0,87 %";
"29.08.2017";"3202,71";"3202,71";"3144,37";"3168,82";"-1,07 %";
"30.08.2017";"3168,82";"3202,49";"3168,82";"3201,43";"+1,03 %";
"31.08.2017";"3202,67";"3239,36";"3202,09";"3232,83";"+0,98 %";
"01.09.2017";"3232,83";"3261,24";"3232,83";"3259,40";"+0,82 %";
"04.09.2017";"3260,00";"3260,10";"3232,36";"3245,22";"-0,44 %";
"05.09.2017";"3245,22";"3257,28";"3226,63";"3226,63";"-0,57 %";
"06.09.2017";"3226,50";"3232,83";"3215,05";"3218,96";"-0,24 %";
"07.09.2017";"3218,99";"3249,36";"3218,45";"3237,22";"+0,57 %";
"08.09.2017";"3236,18";"3254,42";"3217,39";"3230,33";"-0,21 %";
"11.09.2017";"3229,87";"3263,28";"3229,20";"3260,54";"+0,94 %";
"12.09.2017";"3260,74";"3289,71";"3251,98";"3282,95";"+0,69 %";
"13.09.2017";"3282,95";"3284,33";"3258,24";"3280,41";"-0,08 %";
"14.09.2017";"3280,40";"3284,46";"3263,05";"3283,99";"+0,11 %";
"15.09.2017";"3283,57";"3283,63";"3260,72";"3266,99";"-0,52 %";
"18.09.2017";"3267,67";"3304,29";"3267,09";"3291,86";"+0,76 %";
"19.09.2017";"3291,89";"3299,47";"3285,22";"3290,46";"-0,04 %";
"20.09.2017";"3290,99";"3294,88";"3278,77";"3289,14";"-0,04 %";
"21.09.2017";"3290,83";"3297,16";"3283,93";"3296,86";"+0,23 %";
"22.09.2017";"3296,65";"3312,67";"3288,84";"3305,97";"+0,28 %";
"25.09.2017";"3306,12";"3307,01";"3293,43";"3301,11";"-0,15 %";
"26.09.2017";"3302,47";"3306,32";"3288,61";"3291,55";"-0,29 %";
"27.09.2017";"3291,94";"3300,51";"3280,80";"3291,69";"+0,00 %";
"28.09.2017";"3291,33";"3320,44";"3291,33";"3307,47";"+0,48 %";
"29.09.2017";"3306,72";"3319,49";"3286,33";"3315,97";"+0,26 %";
"02.10.2017";"3315,97";"3345,07";"3311,57";"3345,07";"+0,88 %";
"03.10.2017";"3343,65";"3351,93";"3334,91";"3345,50";"+0,01 %";
"04.10.2017";"3345,97";"3352,07";"3309,58";"3309,58";"-1,07 %";
"05.10.2017";"3307,95";"3345,50";"3302,65";"3345,50";"+1,09 %";
"06.10.2017";"3345,63";"3361,48";"3324,33";"3324,41";"-0,63 %";
"09.10.2017";"3324,46";"3339,67";"3310,49";"3337,04";"+0,38 %";
"10.10.2017";"3336,83";"3339,44";"3309,15";"3321,72";"-0,46 %";
"11.10.2017";"3322,24";"3337,28";"3314,62";"3335,31";"+0,41 %";
"12.10.2017";"3335,49";"3345,01";"3322,85";"3324,75";"-0,32 %";
"13.10.2017";"3324,74";"3378,16";"3321,79";"3375,80";"+1,54 %";
"16.10.2017";"3375,56";"3384,71";"3358,35";"3376,02";"+0,01 %";
"17.10.2017";"3375,94";"3388,81";"3370,45";"3373,14";"-0,09 %";
"18.10.2017";"3372,62";"3407,53";"3363,50";"3403,13";"+0,89 %";
"19.10.2017";"3402,70";"3404,85";"3354,00";"3369,00";"-1,00 %";
"20.10.2017";"3369,05";"3391,09";"3368,18";"3383,15";"+0,42 %";
"23.10.2017";"3383,25";"3395,15";"3376,25";"3389,62";"+0,19 %";
"24.10.2017";"3390,07";"3396,61";"3371,58";"3386,02";"-0,11 %";
"25.10.2017";"3388,46";"3414,29";"3363,38";"3363,38";"-0,67 %";
"27.10.2017";"3364,26";"3415,38";"3364,26";"3415,38";"+1,55 %";
"30.10.2017";"3415,60";"3431,87";"3405,53";"3419,76";"+0,13 %";
"31.10.2017";"3421,01";"3432,60";"3399,83";"3406,09";"-0,40 %";
"02.11.2017";"3406,13";"3447,93";"3406,13";"3445,23";"+1,15 %";
"03.11.2017";"3445,19";"3446,33";"3391,44";"3410,25";"-1,02 %";
"06.11.2017";"3410,49";"3418,03";"3384,55";"3390,30";"-0,59 %";
"07.11.2017";"3389,49";"3431,43";"3389,34";"3411,22";"+0,62 %";
"08.11.2017";"3408,74";"3416,74";"3387,52";"3412,30";"+0,03 %";
"09.11.2017";"3412,53";"3418,72";"3353,87";"3377,25";"-1,03 %";
"10.11.2017";"3378,58";"3393,75";"3369,11";"3393,23";"+0,47 %";
"13.11.2017";"3393,36";"3404,15";"3363,56";"3382,85";"-0,31 %";
"14.11.2017";"3382,90";"3399,04";"3356,90";"3360,82";"-0,65 %";
"15.11.2017";"3360,46";"3360,72";"3293,23";"3339,48";"-0,63 %";
"16.11.2017";"3339,21";"3345,72";"3321,88";"3331,99";"-0,22 %";
"17.11.2017";"3330,75";"3332,31";"3312,71";"3314,70";"-0,52 %";
"20.11.2017";"3314,79";"3318,72";"3297,61";"3313,61";"-0,03 %";
"21.11.2017";"3313,64";"3344,40";"3309,55";"3327,42";"+0,42 %";
"22.11.2017";"3327,06";"3349,74";"3313,87";"3316,12";"-0,34 %";
"23.11.2017";"3316,31";"3316,31";"3293,10";"3306,19";"-0,30 %";
"24.11.2017";"3305,87";"3341,30";"3302,20";"3328,48";"+0,67 %";
"27.11.2017";"3328,47";"3334,31";"3297,31";"3299,40";"-0,87 %";
"28.11.2017";"3299,31";"3326,72";"3287,90";"3321,14";"+0,66 %";
"29.11.2017";"3321,56";"3342,51";"3317,20";"3330,86";"+0,29 %";
"30.11.2017";"3330,74";"3352,29";"3328,43";"3344,94";"+0,42 %";
"01.12.2017";"3344,69";"3356,08";"3325,85";"3328,10";"-0,50 %";
"04.12.2017";"3328,77";"3375,47";"3328,77";"3361,61";"+1,01 %";
"05.12.2017";"3361,66";"3370,23";"3336,64";"3336,82";"-0,74 %";
"06.12.2017";"3336,99";"3336,99";"3305,96";"3314,61";"-0,67 %";
"07.12.2017";"3315,12";"3329,02";"3309,87";"3327,38";"+0,39 %";
"11.12.2017";"3327,66";"3355,33";"3324,28";"3350,56";"+0,70 %";
"12.12.2017";"3351,12";"3359,69";"3324,88";"3337,97";"-0,38 %";
"13.12.2017";"3338,27";"3340,52";"3303,03";"3304,94";"-0,99 %";
"14.12.2017";"3304,83";"3322,34";"3303,85";"3311,35";"+0,19 %";
"15.12.2017";"3311,00";"3311,00";"3273,95";"3279,24";"-0,97 %";
"18.12.2017";"3279,52";"3410,62";"3279,16";"3406,89";"+3,89 %";
"19.12.2017";"3406,49";"3424,32";"3403,22";"3420,63";"+0,40 %";
"20.12.2017";"3420,94";"3444,71";"3408,81";"3408,81";"-0,35 %";
"21.12.2017";"3408,89";"3441,01";"3407,18";"3440,02";"+0,92 %";
"22.12.2017";"3439,88";"3441,81";"3412,27";"3440,06";"+0,00 %";
"27.12.2017";"3438,72";"3439,79";"3412,02";"3428,69";"-0,33 %";
"28.12.2017";"3428,98";"3436,52";"3423,16";"3434,88";"+0,18 %";
"29.12.2017";"3434,92";"3441,59";"3416,04";"3420,14";"-0,43 %";
"02.01.2018";"3420,31";"3444,30";"3415,99";"3444,30";"+0,71 %";
"03.01.2018";"3444,82";"3491,68";"3444,65";"3487,39";"+1,25 %";
"04.01.2018";"3488,05";"3567,80";"3488,05";"3555,04";"+1,94 %";
"05.01.2018";"3552,78";"3561,35";"3537,49";"3550,88";"-0,12 %";
"08.01.2018";"3550,62";"3568,17";"3541,08";"3550,10";"-0,02 %";
"09.01.2018";"3550,10";"3569,28";"3546,38";"3558,86";"+0,25 %";
"10.01.2018";"3558,98";"3596,54";"3558,19";"3596,14";"+1,05 %";
"11.01.2018";"3596,23";"3600,94";"3569,55";"3600,94";"+0,13 %";
"12.01.2018";"3601,29";"3608,37";"3593,82";"3599,28";"-0,05 %";
"15.01.2018";"3599,45";"3612,87";"3589,18";"3604,39";"+0,14 %";
"16.01.2018";"3603,39";"3618,49";"3590,55";"3611,23";"+0,19 %";
"17.01.2018";"3611,23";"3631,27";"3600,57";"3628,08";"+0,47 %";
"18.01.2018";"3627,73";"3638,78";"3610,29";"3628,34";"+0,01 %";
"19.01.2018";"3627,79";"3658,50";"3622,17";"3643,00";"+0,40 %";
"22.01.2018";"3643,38";"3686,57";"3641,96";"3681,57";"+1,06 %";
"23.01.2018";"3683,63";"3692,42";"3671,36";"3688,78";"+0,20 %";
"24.01.2018";"3688,91";"3700,37";"3667,78";"3673,12";"-0,42 %";
"25.01.2018";"3673,23";"3674,15";"3639,68";"3652,52";"-0,56 %";
"26.01.2018";"3653,64";"3657,06";"3635,88";"3656,26";"+0,10 %";
"29.01.2018";"3656,31";"3670,43";"3631,59";"3636,62";"-0,54 %";
"30.01.2018";"3630,26";"3637,96";"3597,52";"3597,68";"-1,07 %";
"31.01.2018";"3597,68";"3627,23";"3557,27";"3594,27";"-0,09 %";
"01.02.2018";"3593,71";"3644,48";"3587,39";"3587,39";"-0,19 %";
"02.02.2018";"3586,88";"3601,40";"3532,59";"3538,13";"-1,37 %";
"05.02.2018";"3538,01";"3538,01";"3493,27";"3506,85";"-0,88 %";
"06.02.2018";"3506,13";"3506,13";"3297,19";"3408,19";"-2,81 %";
"07.02.2018";"3408,05";"3521,32";"3408,05";"3508,42";"+2,94 %";
"08.02.2018";"3508,98";"3514,88";"3388,67";"3398,48";"-3,13 %";
"09.02.2018";"3396,43";"3396,43";"3329,18";"3354,12";"-1,31 %";
"12.02.2018";"3354,78";"3418,14";"3354,78";"3400,11";"+1,37 %";
"13.02.2018";"3399,97";"3423,61";"3381,48";"3385,63";"-0,43 %";
"14.02.2018";"3386,41";"3402,99";"3360,49";"3387,87";"+0,07 %";
"15.02.2018";"3388,82";"3441,05";"3381,92";"3392,38";"+0,13 %";
"16.02.2018";"3392,52";"3430,30";"3390,15";"3407,99";"+0,46 %";
"19.02.2018";"3407,61";"3424,71";"3404,11";"3409,26";"+0,04 %";
"20.02.2018";"3409,78";"3417,54";"3392,17";"3402,96";"-0,18 %";
"21.02.2018";"3403,25";"3437,08";"3384,02";"3427,32";"+0,72 %";
"22.02.2018";"3427,05";"3427,84";"3393,22";"3417,26";"-0,29 %";
"23.02.2018";"3417,67";"3422,61";"3386,69";"3408,06";"-0,27 %";
"26.02.2018";"3410,14";"3432,51";"3405,17";"3409,94";"+0,06 %";
"27.02.2018";"3410,44";"3436,28";"3395,32";"3429,24";"+0,57 %";
"28.02.2018";"3429,74";"3502,76";"3424,00";"3476,04";"+1,36 %";
"01.03.2018";"3475,30";"3475,69";"3435,19";"3448,50";"-0,79 %";
"02.03.2018";"3447,83";"3447,83";"3362,11";"3388,58";"-1,74 %";
"05.03.2018";"3384,84";"3414,51";"3372,46";"3403,67";"+0,45 %";
"06.03.2018";"3406,29";"3477,44";"3405,55";"3445,41";"+1,23 %";
"07.03.2018";"3445,12";"3445,12";"3419,10";"3438,00";"-0,22 %";
"08.03.2018";"3438,13";"3488,50";"3437,45";"3462,87";"+0,72 %";
"09.03.2018";"3462,87";"3486,56";"3457,08";"3485,51";"+0,65 %";
"12.03.2018";"3485,90";"3499,46";"3474,94";"3483,46";"-0,06 %";
"13.03.2018";"3483,46";"3506,55";"3443,86";"3448,38";"-1,01 %";
"14.03.2018";"3448,40";"3463,60";"3415,26";"3426,19";"-0,64 %";
"15.03.2018";"3432,93";"3451,27";"3410,85";"3421,03";"-0,15 %";
"16.03.2018";"3419,21";"3454,66";"3409,75";"3443,71";"+0,66 %";
"19.03.2018";"3443,03";"3466,33";"3426,60";"3457,81";"+0,41 %";
"20.03.2018";"3457,00";"3489,75";"3449,81";"3483,69";"+0,75 %";
"21.03.2018";"3483,74";"3502,64";"3476,89";"3496,43";"+0,37 %";
"22.03.2018";"3495,12";"3528,27";"3419,92";"3437,68";"-1,68 %";
"23.03.2018";"3438,05";"3438,80";"3371,78";"3410,05";"-0,80 %";
"26.03.2018";"3412,51";"3412,51";"3412,51";"3412,51";"+0,07 %";
"27.03.2018";"3405,16";"3447,77";"3405,16";"3421,61";"+0,27 %";
"28.03.2018";"3421,06";"3431,70";"3373,12";"3428,51";"+0,20 %";
"29.03.2018";"3429,19";"3447,78";"3420,28";"3428,53";"0,00 %";
"03.04.2018";"3427,73";"3431,68";"3397,94";"3402,44";"-0,76 %";
"04.04.2018";"3402,49";"3422,25";"3357,68";"3390,18";"-0,36 %";
"05.04.2018";"3390,86";"3488,30";"3390,80";"3482,74";"+2,73 %";
"06.04.2018";"3482,11";"3488,04";"3446,36";"3452,24";"-0,88 %";
"09.04.2018";"3453,53";"3457,94";"3357,66";"3368,93";"-2,41 %";
"10.04.2018";"3374,11";"3408,05";"3348,69";"3396,67";"+0,82 %";
"11.04.2018";"3393,21";"3421,49";"3354,77";"3365,14";"-0,93 %";
"12.04.2018";"3364,59";"3434,68";"3364,54";"3421,10";"+1,66 %";
"13.04.2018";"3421,21";"3455,56";"3409,50";"3417,03";"-0,12 %";
"16.04.2018";"3416,87";"3437,24";"3412,51";"3415,54";"-0,04 %";
"17.04.2018";"3416,49";"3441,89";"3415,95";"3425,31";"+0,29 %";
"18.04.2018";"3425,37";"3451,99";"3421,71";"3448,75";"+0,68 %";
"19.04.2018";"3452,53";"3476,74";"3452,53";"3475,11";"+0,76 %";
"20.04.2018";"3475,11";"3485,48";"3460,06";"3480,95";"+0,17 %";
"23.04.2018";"3480,22";"3502,18";"3474,08";"3494,79";"+0,40 %";
"24.04.2018";"3494,26";"3519,36";"3486,65";"3519,36";"+0,70 %";
"25.04.2018";"3519,51";"3519,51";"3430,31";"3443,42";"-2,16 %";
"26.04.2018";"3447,83";"3466,14";"3445,11";"3461,00";"+0,51 %";
"27.04.2018";"3461,00";"3486,82";"3458,30";"3477,34";"+0,47 %";
"30.04.2018";"3478,42";"3482,17";"3457,83";"3468,47";"-0,26 %";
"02.05.2018";"3467,74";"3497,76";"3461,41";"3475,77";"+0,21 %";
"03.05.2018";"3476,13";"3482,24";"3453,50";"3474,98";"-0,02 %";
"04.05.2018";"3473,76";"3475,10";"3427,41";"3452,71";"-0,64 %";
"07.05.2018";"3452,87";"3487,16";"3452,87";"3484,31";"+0,92 %";
"08.05.2018";"3484,57";"3484,57";"3440,79";"3459,33";"-0,72 %";
"09.05.2018";"3461,31";"3500,57";"3458,30";"3500,16";"+1,18 %";
"11.05.2018";"3499,34";"3537,16";"3478,95";"3522,17";"+0,63 %";
"14.05.2018";"3522,12";"3524,86";"3498,12";"3512,71";"-0,27 %";
"15.05.2018";"3512,61";"3548,60";"3509,30";"3531,05";"+0,52 %";
"16.05.2018";"3530,77";"3535,35";"3490,50";"3490,50";"-1,15 %";
"17.05.2018";"3489,18";"3517,63";"3478,25";"3510,28";"+0,57 %";
"18.05.2018";"3510,15";"3510,15";"3475,95";"3485,79";"-0,70 %";
"22.05.2018";"3485,74";"3523,52";"3481,23";"3514,46";"+0,82 %";
"23.05.2018";"3514,37";"3514,71";"3461,97";"3481,84";"-0,93 %";
"24.05.2018";"3481,66";"3483,16";"3418,56";"3434,15";"-1,37 %";
"25.05.2018";"3438,27";"3438,42";"3379,49";"3405,35";"-0,84 %";
"28.05.2018";"3404,96";"3425,51";"3383,84";"3404,75";"-0,02 %";
"29.05.2018";"3405,29";"3405,29";"3272,13";"3331,66";"-2,15 %";
"30.05.2018";"3331,21";"3363,00";"3315,01";"3362,46";"+0,92 %";
"01.06.2018";"3361,38";"3403,08";"3326,90";"3357,10";"-0,16 %";
"04.06.2018";"3358,37";"3383,32";"3316,92";"3333,86";"-0,69 %";
